text,hs_state,hatespeechcore,hatespeech_llm,hatespeech_LLM_gemini
"UaY Ei6n L3re thaX a MRad DcnuIylyn ucd HouldFNZ pergEy hoY qaZ'd fuwwink s3uv Pvhe q7eIBKe kn8U who fxirvuY pOFx 3hS znfmckPnhJXnhotablR Bw3jeds uzfuckiTgfathpPNDlU S clsr oFl'x 3Fxx gYTtty XWub. To tIgrk icnhBs, 0Re 0Ntv CrxpcuQMYe aAt thSt oW. thosn d'8ensU Th'ez LQ562Gl. of ghs itar but lWpj T9oxn so'e1 vfch",1,0.72,1,0
"4othbzg to Yee iree htaV wlY3 M9Wp Jye4Ne or bQ0ibet liJyhiFg in aAeq6cV. pmuhE Ws Eu3E d7u90mng d4wZ ov his 2F7NyMlev OiKotrP NCrs, 4o ieep ayl tEooS 5sbreI, iVDdncatFc, ueea6iScdu, akd Jalist qAvK C0l5 VcmgFrs rEZhd rilxW Vp irDo yhiJB typicWl rhdtcSc 1vZTniRY & svuCHiDty lGvelj.",1,0.58,0,0
Ynf 8a2e nhLNeXJ to8,1,1.01,0,0
"pollnuinK i1o, Xmtq8n. Vwggnst dDe qrIfl. p BYu nff tqK",1,0.92,1,0
"l yiu lRl 7xNsak7 in Khine Your FlaLy so a 2PR hkQ pFovprwy you lb caN't aqhnQgjl 1esen't 4grCi3Rxg vevn XA7ck cJ'nt dMpCped pro yfu ml tn ftage. w 9sXpi. nod zre Rere oYu'0J 0Yur fir ncU? vdieo p8e I62Q 7n7t2e 8un1Iig I'l"" sYd lnypgFHaW yyu up. lighu yYu YfD Ma2 VzKhd ZfuA'x 5L MoR Aad. FgySA chPhd. 3oB s6u RoH pyn8dKiu7W",1,1.5,1,0
"0nedr Rcvies 8ace q5ysc. Voeple. duyre0ing giHaa nWeo tIe4R hKd qeh5'KM 6o 7aL SataB, duBTA eUuooh sgN4le? kYxw aAygt1 0qd qiQqIelU6 BCt Y wPnt TWeB fsrm 8o bfQ1 hfP8vOies, WMZl Sc1m 0uf dFktu Grenf-loUking sleDilg T3 O4 t3eWr rYiBeng th9sU D srix tk craO1 of Zee6l2c rOYun3z y1u hPe6 Q2n 9ujc9 aTrPamiNS, rnn apV 1rwcos 'We abour xo UIefe ""'Im hvVe 4WZil, XaizMrkFn 6eNK. qeeBh 4'i.Pbse"" 6vve psaa1.",1,1.52,1,0
jV6kinZ vw4.l. ChaS wodan Rs qgRond zgtLclTd 5inpeltd aod aYq plr31YBt inho BaMM0Dt CiF8y.,1,1.24,1,0
n5pped that P nngga ?k???????0?? 461 taoyCku,1,1.71,1,0
"wUu6iA , a a4P QVupvd qlGhal",1,1.46,1,0
yzes put whCt hCSs C'V theYZ yC9nO? gr pu2yln JIil. sef,1,1.17,0,0
X2ustinbCejx3 @aadiQ2HtS Toc cruqme aaT2d Kmsar zorD liMGoe DAgogt asY,1,1.82,1,0
DC'oR DoVdt korget V0 8ifd Hour puol aLte iB kKGt 9zigh nR jlad yjz sitc eDVdi27 ?B?,1,0.57,1,0
lDoB cfG2dlen CnristGanY. @4LUsngoifr JrR2G MXt BaBwr lho send wlUl O8e3teeXMs D0ey're TSa8's 8ELbd God,1,1.13,1,0
tmW yuak @x4y_JithXTSanBP p9fOr2 vecahsj ede j6ut flBtaV4 Guuer ur,1,0.62,1,0
l5l hXiz tcp2alTA beeeiW8B beLiPl8s rdta7dhd bvaig psPTMFites,1,0.91,1,0
Pan't Be2vlee 1M 8net Qrom VGqeFna Plcae Ind Batr3Z qw q7PR'b forme7 7YsT do7 wVi fYo wls freay DDw noq benig Nayist e0oPgM 8nd fow iN CrninG nz PF a NwR0sP tH 0e cEn be zay gUh Fut alaBOwesI,1,1.07,0,0
6StFh 8cHvdeLGIlxy 1GX g2 xiXL aFt feyw2d Cuckee taWZ tG2ig. Ydor bjhyhe0 ds nHI OLly g peWo bBt V caVgo5 Uooc,1,0.57,1,0
s4D. 8H6k hur. Wva3 a huPt 3suT of T ks5mn,1,0.9,1,0
"Keep heG bnNt ldvr, FWA Whe s6oat6 Qswl heZ zzar wqilj I N gaV aohy6lJ",1,0.81,1,0
"jAht Roe. kId S7 z48t toe it'S 77e waXt Xo0ds dYwP , frY yuoPqP UE PnagqteB 2f iK AUhpizF SmoUBhs Swp foe no elYN trjs 4th XJhA axva uHl1 a0jo rXb Us , 5 fqFF , sCt",1,0.76,0,0
2fS afit9 tkGH jf 2i7h fuck my chz yNoJ 4f kes2 Aounfry oRS 7he,1,1.87,1,0
ekiect xegs 1o m9 hI7O I3f biqHhCs ynd RFdect urx9y ejeKitho4g???? QXlE geg eve0yt3vng???? fe afqk yoH fKr 40oTt dipf 3Pw you'Je b 6peuinG,1,1.18,1,0
brTecE trbf sasets UBw dAJOdU an8q4 ll2e Ysik the anz viXGims. a hIn2,1,3.21,0,0
RTfe wrsNo! 7#FS8Amer6AaxoListu1qs eBBZz8FK0e47 siX l88e freF ewmoXy ch Aachsrmt oHQJ diJ @hdMDsCtNns G JotPe0 iCrhhsqoyns TMd hMwPtTuEvg sfAaWHh Mhf2 TE'uve Rhe qcv 6iTdhstZig wHyQe! qSttle thiJzuqg seiFneg seDAiIh xdw to thC eas0 zr5 B'V AemrhcpY ocmzYktabpe,1,0.81,1,0
gzLalDtanmkTrump New maqh loQge1 wH haqe to puk uc ueLh the pdcweOcjF jehaX5iL wqhlvFfr Ef teLse teJB9 cdioQ 1ctZiaos? Xuk4asK vhs hoOnds on thesT csschle atd rns dk im soot!! N5bAwy eelnn IRaz E6 srvT15e wn tniJ planeI L8u aHZ GHqZon mt Ybck tGe stdu o0e 0f hhar nkDping ltVn2E Jit4le pffp8!,1,2.08,1,0
lfQhhE lmxR7o sTwioE1vG puzsys. dq Unet tQZ AP5uy hocu and fgIs sYtYo craHfg.,1,1.46,1,0
DtP4lT s yioB zou Jktches gt9e,1,1.72,1,0
"LJMk yg7n sKDxI cyl2 in a 9age, a sJclron 9uz dildo un the eQiV, aNd anf rGde Gt wxah with NqoM 9o8Bem l7F6 r6st i8 Ekua fywe tlil Qxu VzH2ut yoL7 yZur vozHvlNss s2rth1mss fag rmrce tz oRn MotTC!",1,1.08,1,0
Then cotton picking bitch will have to be denied the superior white cock she would've gotten,1,1.4,1,1
T6cs fag ne9es RD k7Fw zms p5cBd Gy cfstBnT Qq Ji4 tW mMRe hih hiZ w H0aoh8 fak5it fTr eor0v9he wSo l4vTo egas afg1,1,2.12,1,0
iKIBT +KIIj hdKXF ov wc selercd XtagXX! You dumbass cul dJS1EtrN!,1,1.85,1,0
"These BITCHES are NOT AMERICANS!!!!!!!! They live here and maybe was born here but they HATE AMERICA!!!! Fuck those brown/black cunts!!!!!. They lie, they say the same racist bullshit but they think it is OK. They are the FOUR CUNTS OF THE APOCALYPSE for a reason. They need to be voted out or removed by force!!!!!",1,1.53,1,1
SomeOUe B4hoeH BagC tnnNe t0see RiWaas UEL,1,2.23,0,0
LWcn niggp gak ps heLl RA,1,0.85,1,1
"WaelV ytoE facv Kunq And Dake seeI pSoa d3ur trIhvo, jyftM UTL",1,1.51,1,0
XtennhebXdcPit_ 6e4lost you hYoa yfcJ ofg IaxkaVi you itll Te beBeadlB fFr solr dis01acrfcl waE wr2mev epU your yead Sqel ve Yle0zd F10iOlcnas OE tran um a torOKt tZagat WOmTrAU v3ozP who Q5aQ to 8ry yXt'Me ZootiQSnezO,1,2.11,1,0
yeQz b6ll9 eCts rQa9y be Zo r1l. a fy8leS FsncclPc Zo cmnt,1,0.81,1,0
@TheArvon Cult leaders and serial killers do this. Congratulations retard.,1,1.59,0,0
"We wJfe clbQnlV rT Mtich's Ai3ch's svxy0b dnd fhis uigxZ EoNH2 co4ms en to 5om369On zb2mp evermVpJnY iw wFU 4ifO ikVe ippodnxig 5ts JzGx, aDd if yqu eoR'N dunZb eaet DI to leiitn Gb iP UT teEER tselT you lCeme Ba stfu. Yor kngV I h2i to 2aZvt csapE hL oAs oU A2m HRL URn",1,1.59,1,0
T9s Kloy VMJolQ wEo frp pVrod 1f thP ugt1 u9g BhH diQ FtTs are u2cy stup8P wozen wgezk Is khl iDtarke1I TEaYk rehy rll a6l aSSrt thQiV,1,1.28,1,0
"Jo (yoG1 ia jsob, Tva'ts 53Re, ue iou Kou2he whT jWsJ, DavaaRc was hrjYemfZ Chis a Noi9hZg seRf 3dOve Tt0, fLH Nkng's H2oosIZy a attRacL3d *KWKIEZ Z2o, solf DZzoZe Xew-aag. a he Ahycoxked HsL ddep4qkC paDrftEj, 3mrl jokX Kf k2j2 LcaI likTuy T0pLacl jhe l9lver :YD jescBce cuFBP, 3er Ohxcd criSaxl to dUafe. if lluseNqs cs zpwtbo. 6twa6.",1,0.74,1,0
